RACHITA,2002,802,7160
SEBESEL,2002,1233,7179
TONEA,2002,294,7188
SCARISOARA,2002,1850,7197
SCARISOARA,2002,734,7204
BARLESTI,2002,32,7213
BOTESTI,2002,19,7222
FATA-LAZESTI,2002,96,7231
FLORESTI,2002,37,7240
LAZESTI,2002,106,7259
LESPEZEA,2002,103,7268
MATEI,2002,50,7277
NEGESTI,2002,151,7286
PRELUCA,2002,78,7295
RUNC,2002,167,7302
SFOARTEA,2002,102,7311
STIULETI,2002,145,7320
TRANCESTI,2002,30,7339
SIBOT,2002,2480,7810
SIBOT,2002,1317,7829
BACAINTI,2002,318,7847
BALOMIRU DE CIMP,2002,636,7838
SARACSAU,2002,209,7856
SOHODOL,2002,2085,7446
SOHODOL,2002,236,7455
BAZESTI,2002,43,7464
BILANESTI,2002,154,7473
BOBARESTI,2002,52,7482
BRADEANA,2002,180,7491
BURZONESTI,2002,78,7507
DEONCESTI,2002,22,7516
DILIMANI,2002,45,7525
FURDUIESTI,2002,29,7534
GURA SOHODOL,2002,222,7543
HOANCA,2002,88,7552
JOLDISESTI,2002,14,7561
LAZURI,2002,132,7570
LEHESTI,2002,53,7589
LUMINESTI,2002,120,7598
MEDRESTI,2002,4,7605
MORARESTI,2002,47,7614
MUNESTI,2002,34,7623
NAPAIESTI,2002,41,7632
NELEGESTI,2002,30,7641
NICORESTI,2002,61,7650
PELES,2002,53,7669
POIANA,2002,12,7678
ROBESTI,2002,18,7687
SEBISESTI,2002,72,7712
SICOIESTI,2002,36,7696
SIMOCESTI,2002,46,7721
SURDESTI,2002,44,7703
TOCI,2002,8,7730
VALEA VERDE,2002,23,7749
VLADOSESTI,2002,88,7758
SONA,2002,4514,7865
SONA,2002,1122,7874
ALECUS,2002,171,7883
BIIA,2002,1263,7892
LUNCA TARNAVEI,2002,473,7918
SANMICLAUS,2002,1451,7927
VALEA SASULUI,2002,34,7936
SPRING,2002,2536,7945
SPRING,2002,807,7954
CARPEN,2002,5,7963
CUNTA,2002,609,7981
DRASOV,2002,503,7990
VINGARD,2002,612,8005
STREMT,2002,2822,7767
STREMT,2002,1484,7776
FATA PIETRII,2002,95,7785
GEOAGIU DE SUS,2002,792,7794
GEOMAL,2002,451,7801
SUGAG,2002,3239,8014
SUGAG,2002,1279,8023
ARTI,2002,307,8032
BARSANA,2002,206,8041
DOBRA,2002,525,8050
JIDOSTINA,2002,84,8069
MARTINIE,2002,548,8078
TAU BISTRA,2002,290,8087
UNIREA,2002,5506,8158
UNIREA,2002,3913,8167
CIUGUDU DE JOS,2002,377,8176
CIUGUDU DE SUS,2002,197,8185
DUMBRAVA,2002,363,8194
INOC,2002,273,8201
MAHACENI,2002,383,8210
VADU MOTILOR,2002,1558,8229
VADU MOTILOR,2002,203,8238
BODESTI,2002,154,8247
BURZESTI,2002,43,8256
DEALU FRUMOS,2002,275,8265
LAZESTI,2002,45,8274
NECSESTI,2002,202,8283
PODURI-BRICESTI,2002,160,8292
POPESTII DE JOS,2002,111,8309
POPESTII DE SUS,2002,144,8318
TOMUTESTI,2002,119,8327
TOTESTI,2002,46,8336
VALTORI,2002,56,8345
VALEA LUNGA,2002,3271,8354
VALEA LUNGA,2002,1901,8363
FAGET,2002,58,8372
GLOGOVET,2002,201,8381
LODROMAN,2002,237,8390
LUNCA,2002,476,8407
TAUNI,2002,398,8416
VIDRA,2002,1964,8425
VIDRA,2002,51,8434
BAI,2002,10,8443
BOBARESTI,2002,69,8452
BOGDANESTI,2002,42,8461
BORDESTII POIENI,2002,1,8470
CULDESTI,2002,76,8489
DEALU GOIESTI,2002,73,8498
DOS,2002,82,8504
DOSU LUNCII,2002,28,8513
DOSU VASESTI,2002,11,8522
DRAGOIESTI-LUNCA,2002,96,8531
FICARESTI,2002,53,8540
GLIGORESTI,2002,25,8559
GOIESTI,2002,68,8568
HAIDUCESTI,2002,109,8577
HOANCA,2002,8,8595
JEFLESTI,2002,24,8602
LUNCA,2002,50,8611
LUNCA BISERICII,2002,70,8620
LUNCA DE JOS,2002,34,8639
LUNCA GOIESTI,2002,54,8648
LUNCA VESESTI,2002,82,8657
MODOLESTI,2002,21,8666
NEMESI,2002,74,8675
OIDESTI,2002,79,8684
PITARCESTI,2002,36,8693
PLESCUTA,2002,102,8700
PONOREL,2002,56,8728
PUIULETESTI,2002,67,8737
RUNC,2002,59,8746
SEGAJ,2002,26,8755
URDES,2002,22,8764
VALCANEASA,2002,47,8791
VALCESTI,2002,8,8808
VALEA MORII,2002,147,8773
VARTANESTI,2002,62,8817
VASESTI,2002,42,8782
VINTU DE JOS,2002,5295,8826
VINTU DE JOS,2002,3278,8835
CAMPU GOBLII,2002,137,8853
CIOCASU,2002,18,8844
CRISENI,2002,58,8862
DEALU FERULUI,2002,48,8871
GURA CUTULUI,2002,48,8880
HATEGANA,2002,31,8899
INURI,2002,121,8906
LAZ,2002,13,8915
MATACINA,2002,9,8924
MERETEU,2002,192,8933
PARAU LUI MIHAI,2002,111,8942
POIENITA,2002,31,8951
STAUINI,2002,54,8960
VALEA GOBLII,2002,97,8979
VALEA LUI MIHAI,2002,40,8988
VALEA VINTULUI,2002,511,8997
VURPAR,2002,498,9002
JUDETUL ARAD,2002,461791,
MUNICIPIUL ARAD,2002,172827,9262
ARAD,2002,172827,9271
ORAS CHISINEU-CRIS,2002,8343,9459
CHISINEU-CRIS,2002,6556,9468
NADAB,2002,1787,9477
ORAS CURTICI,2002,9722,9495
CURTICI,2002,8043,9501
DOROBANTI,2002,1679,9510
ORAS INEU,2002,10207,9538
INEU,2002,9312,9547
MOCREA,2002,895,9556
ORAS LIPOVA,2002,11236,9574
LIPOVA,2002,7920,9583
RADNA,2002,2287,9592
SOIMOS,2002,1029,9609
