Judet;Localitate;Siruta;Total numar animale localitate;;;;Cate curti au un nr de bovine dintr-un interval;;;;Cate curti au un nr de ovine dintr-un interval;;;;Cate curti au un nr de caprine dintr-un interval;;;;Cate curti au un nr de porci dintr-un interval;;;
;;;bovine;ovine;caprine;porci;Intre 1 si 2;Intre 3 si 4;Intre 5 si 9;Peste 9;Intre 1 si 5;Intre 6 si 14;Intre 15 si 49;Peste 49;Intre 1 si 2;Intre 3 si 9;Intre 10 si 19;Peste 19;Intre 1 si 2;Intre 3 si 4;Intre 5 si 14;Peste 14
Bacau;Colonesti;21908;187;405;230;147;29;13;16;0;8;4;2;4;4;3;1;4;47;21;2;0
Bacau;Coman;25175;142;0;31;216;28;16;6;1;0;0;0;0;0;0;0;1;49;7;11;2
Bacau;Comanesti;20830;662;3127;322;68;245;19;15;11;15;6;3;14;4;4;1;7;12;2;5;0
Bacau;Contesti;25095;33;449;104;23;16;1;2;0;4;3;0;1;3;2;0;1;3;0;2;0
Bacau;Corbasca;21980;107;8;216;39;34;8;4;0;3;0;0;0;5;14;0;2;5;0;1;1
Bacau;Cornatel;26047;50;422;234;71;21;2;1;1;3;0;0;3;0;0;0;3;6;3;2;1
Bacau;Cornatelu;23555;36;5;5;57;11;4;1;0;1;0;0;0;0;1;0;0;9;1;6;0
Bacau;Cornesti;22610;68;39;0;23;18;7;2;0;1;1;2;0;0;0;0;0;3;1;2;0
Bacau;Cornet;24677;40;180;0;7;18;2;0;1;0;0;0;1;0;0;0;0;1;0;1;0
Bacau;Cornii de Jos;25763;55;311;101;31;9;5;4;0;2;0;0;1;1;1;0;1;11;2;1;0
Bacau;Cornii de Sus;25772;158;42;78;119;39;11;11;0;9;3;0;0;6;5;1;1;77;4;1;0
Bacau;Cosnea;21034;704;160;54;108;18;21;35;27;0;1;0;2;0;0;0;2;21;8;7;0
Bacau;Coteni;21702;90;14;20;54;23;7;1;2;2;1;0;0;1;2;1;0;17;1;3;0
Bacau;Cotofanesti;22068;173;26;193;87;28;4;3;7;8;1;0;0;7;6;0;3;5;1;0;3
Bacau;Cotu Grosului;22629;8;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacau;Cotumba;21043;248;516;301;49;56;8;9;6;29;4;0;5;1;0;0;7;16;6;0;0
Bacau;Craiesti;25576;292;586;480;149;25;24;23;2;0;0;0;6;0;0;0;7;11;10;6;1
Bacau;Crihan;20439;55;141;14;45;16;2;4;0;0;0;0;1;0;0;1;0;28;1;0;0
Bacau;Cuchinis;21640;75;0;0;11;18;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0
Bacau;Cucova;26109;72;80;17;16;7;5;3;1;15;4;0;0;2;4;0;0;11;1;0;0
Bacau;Cucuieti;22415;611;642;307;160;188;49;27;3;21;3;1;5;12;21;2;4;36;8;8;0
Bacau;Cucuieti;25503;346;217;122;69;113;20;13;2;25;5;1;1;14;12;0;1;35;1;1;1
Bacau;Curita;21748;105;1182;100;43;64;2;1;0;0;0;0;5;0;0;0;2;35;1;0;0
Bacau;Dadesti;26145;57;3;45;43;13;6;3;0;2;0;0;0;1;1;1;1;21;2;1;0
Bacau;Damienesti;22120;206;78;37;169;51;21;6;1;6;2;2;0;2;3;1;0;50;18;3;0
Bacau;Danaila;24891;22;1;7;5;3;3;1;0;1;0;0;0;0;1;0;0;2;1;0;0
Bacau;Darmaneasca;22184;68;202;0;27;24;5;3;0;0;0;0;3;0;0;0;0;6;2;2;0
Bacau;Darmanesti;22175;1001;4751;407;247;283;58;51;8;25;18;4;32;9;11;2;7;51;11;13;2
Bacau;Dealu Morii;22246;264;912;179;196;58;18;7;4;10;10;5;1;4;4;0;2;44;6;8;2
Bacau;Dealu Perjului;23895;51;238;124;20;9;3;4;0;0;0;0;2;0;0;0;2;4;1;1;0
Bacau;Dealu-Mare;20448;9;0;2;14;4;1;0;0;0;0;0;0;1;0;0;0;6;2;0;0
Bacau;Deleni;22923;156;156;36;77;65;14;3;0;0;0;1;1;0;0;0;1;10;5;4;1
Bacau;Diaconesti;21052;65;148;7;0;18;8;2;0;8;3;2;1;0;1;0;0;0;0;0;0
Bacau;Dienet;24212;91;266;157;9;10;3;1;3;0;0;0;2;0;0;0;2;3;1;0;0
Bacau;Dofteana;22399;364;2102;433;203;64;17;17;8;2;1;2;11;0;3;2;4;16;0;8;4
Bacau;Dorneni;24454;20;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacau;Dorneni;26154;55;11;77;34;11;7;3;0;2;1;0;0;1;1;1;1;16;2;1;0
Bacau;Dospinesti;21711;0;0;4;20;0;0;0;0;0;0;0;0;3;0;0;0;3;1;2;0
Bacau;Dragesti;22148;60;0;25;66;27;6;1;0;0;0;0;0;1;3;1;0;28;5;1;0
Bacau;Dragesti;25781;119;798;102;117;23;10;8;0;17;4;1;2;3;3;0;1;51;7;2;0
Bacau;Dragomir;21445;577;1323;59;73;91;46;45;2;31;3;2;8;0;0;0;2;37;4;1;0
Bacau;Dragugesti;22932;158;980;627;90;78;11;4;0;9;1;2;8;2;3;1;12;47;1;0;1
Bacau;Dragusani;24052;137;623;393;235;42;8;5;1;6;3;0;4;5;4;0;4;64;12;7;2
Bacau;Dumbrava;20634;304;1309;376;18;50;24;19;3;22;30;10;5;10;20;7;3;4;0;2;0
Bacau;Dumbrava;21294;25;71;72;39;8;2;1;0;1;0;0;1;2;1;0;1;11;2;1;0
Bacau;Dumbrava;24908;216;426;230;100;38;18;13;1;12;1;1;4;16;6;0;4;29;9;3;0
Bacau;Enachesti;21365;164;46;63;26;57;8;4;2;0;2;1;0;0;0;0;1;12;0;1;0
Bacau;Faget;22727;758;369;59;71;105;46;53;7;3;6;0;1;0;1;0;1;18;5;5;0
Bacau;Fagetel;21301;2;106;62;5;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0
Bacau;Fagetu de Sus;22745;165;18;26;21;20;15;10;2;3;1;0;0;0;0;0;1;12;2;0;0
Bacau;Faghieni;23163;8;0;0;31;4;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
Bacau;Fantinele;23564;64;77;123;84;21;7;2;0;3;1;0;1;3;4;1;2;17;3;4;1
Bacau;Faraoani;22479;1056;1183;1207;534;127;28;9;16;1;0;2;6;0;1;0;10;326;5;4;4
Bacau;Farcasa;24917;17;0;2;3;2;1;0;1;0;0;0;0;2;0;0;0;3;0;0;0
Bacau;Ferestrau-Oituz;23822;43;0;5;76;27;4;0;0;0;0;0;0;1;1;0;0;39;3;1;1
Bacau;Fichitesti;24560;46;274;79;14;15;4;0;1;0;0;2;1;2;0;1;2;2;0;2;0
Bacau;Filipeni;22497;124;646;298;37;26;4;4;3;1;2;1;5;2;2;0;5;14;1;1;0
Bacau;Filipesti;21588;91;5;33;99;18;1;4;1;1;0;0;0;1;0;0;1;45;8;2;0
Bacau;Filipesti;22585;300;289;2;68;64;10;3;3;4;8;1;3;2;0;0;0;12;5;1;1
Bacau;Fintinele;20331;38;0;52;68;2;5;3;0;0;0;0;0;0;0;0;1;31;6;1;0
Bacau;Floresti;21793;12;0;0;6;2;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0
Bacau;Floresti;23074;56;375;22;90;17;6;2;0;5;1;1;1;3;3;0;0;12;4;5;1
Bacau;Floresti;25326;37;0;0;82;22;0;1;0;0;0;0;0;0;0;0;0;24;6;4;0
Bacau;Frumoasa;21212;447;444;312;502;158;26;7;4;7;2;2;3;3;11;3;3;262;27;5;0
Bacau;Frumuselu;22852;234;1010;254;112;51;24;9;2;48;22;4;5;21;14;1;2;31;7;3;1
Bacau;Fruntesti;22521;221;749;302;56;19;11;18;4;0;0;0;5;0;2;0;3;14;5;2;0
Bacau;Fulgeris;24221;39;0;0;6;17;3;0;0;0;0;0;0;0;0;0;0;3;1;0;0
Bacau;Fundatura;23573;49;17;50;52;10;4;3;0;5;0;0;0;0;1;0;1;14;5;0;1
Bacau;Fundatura Rachitoasa;24926;73;35;125;85;21;4;5;0;7;3;0;0;7;14;1;1;25;7;4;0
Bacau;Fundeni;25424;53;50;0;30;19;4;1;0;1;6;0;0;0;0;0;0;5;3;2;0
Bacau;Fundoaia;23083;141;389;301;72;44;11;8;0;4;1;0;4;2;1;1;3;23;1;2;1
Bacau;Fundu Racaciuni;24793;162;2246;347;382;87;4;3;2;9;1;0;5;6;3;0;6;62;10;13;6
Bacau;Fundu Tutovei;24463;84;247;69;0;27;9;2;0;0;1;0;2;0;0;0;1;0;0;0;0
Bacau;Fundu Vaii;24230;26;353;331;17;6;3;1;0;0;0;0;3;0;0;0;4;0;0;2;0
Bacau;Furnicari;25727;105;0;8;92;18;5;3;1;0;0;0;0;0;2;0;0;20;2;1;2
Bacau;Gaiceana;22674;170;1355;603;294;49;10;8;0;20;13;8;5;12;42;6;7;79;17;16;0
Bacau;Galbeni;22638;22;74;4;2;13;2;0;0;2;3;1;0;0;1;0;0;1;0;0;0
Bacau;Galbeni;23751;138;373;241;364;73;5;1;0;0;2;0;2;0;0;0;4;89;51;4;1
Bacau;Galeri;22978;41;296;110;0;18;4;0;0;0;1;0;2;0;0;0;2;0;0;0;0
Bacau;Garla Anei;25996;38;0;32;48;11;4;1;0;0;0;0;0;0;0;0;1;4;1;4;0
Bacau;Garleni;22807;254;597;273;228;33;7;10;4;2;0;1;2;2;1;1;1;43;5;11;3
Bacau;Garlenii de Sus;22790;36;0;2;115;17;2;0;0;0;0;0;0;1;0;0;0;34;7;3;1
Bacau;Gazarie;20894;26;0;72;38;12;1;1;0;0;0;0;0;0;2;0;1;13;4;1;0
Bacau;Gheorghe Doja;24800;976;958;553;1368;9;1;1;2;1;0;0;2;1;0;0;2;24;8;1;2
Bacau;Gherdana;25790;85;1101;348;106;26;7;3;0;11;2;1;4;8;8;1;2;46;7;3;0
Bacau;Ghilavesti;26163;71;159;364;105;11;12;3;0;9;1;1;1;13;8;0;4;33;6;2;1
Bacau;Ghimes;22754;467;34;57;61;88;41;17;4;3;1;1;0;0;0;0;1;23;7;1;0
Bacau;Ghionoaia;22344;1;0;50;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
Bacau;Gioseni;25736;397;240;309;182;144;23;10;2;5;1;0;2;0;1;0;4;68;14;5;0
Bacau;Gisteni;24819;34;1772;457;402;17;2;1;0;3;0;0;6;2;3;0;5;32;4;6;3
Bacau;Giurgeni;25807;93;30;13;128;27;6;3;1;5;2;0;0;2;3;0;0;35;13;5;0
Bacau;Giurgioana;24579;14;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacau;Glavanesti;22843;143;764;202;143;50;11;5;0;24;16;10;4;36;17;2;1;21;6;6;2
Bacau;Glodisoarele;25433;105;503;0;24;24;11;5;0;1;0;2;6;0;0;0;0;8;0;2;0
Bacau;Godinestii de Jos;26172;100;198;306;99;26;12;4;0;4;1;0;1;1;2;0;1;22;1;6;1
Bacau;Godinestii de Sus;26181;59;2;0;16;7;7;5;0;1;0;0;0;0;0;0;0;7;2;0;0
Bacau;Goioasa;21061;105;148;83;13;32;8;5;1;11;5;1;1;0;0;0;2;5;0;1;0
Bacau;Gorghesti;25585;37;0;0;39;10;2;2;0;0;0;0;0;0;0;0;0;8;2;2;0
Bacau;Gradesti;22353;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Bacau;Grigoreni;25335;91;17;18;24;42;6;2;0;1;1;0;0;5;0;1;0;22;0;0;0
Bacau;Gura Craiesti;23582;98;18;10;42;31;13;1;1;1;2;0;0;0;2;0;0;2;1;2;1
Bacau;Gura Vaii;20616;186;2856;593;53;41;17;5;3;10;10;1;14;3;11;2;7;5;4;1;1
Bacau;Gura Vaii;24739;43;319;112;28;20;2;1;0;1;2;0;1;1;1;0;1;4;2;2;0
Bacau;Gutinas;20714;65;280;155;104;17;4;3;0;1;0;0;1;0;1;0;2;41;0;2;1
Bacau;Haghiac;22424;121;3;0;5;46;9;3;1;1;0;0;0;0;0;0;0;1;1;0;0
Bacau;Haghiac;24935;7;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Bacau;Haineala;24392;107;2;8;0;27;6;6;1;1;0;0;0;0;2;0;0;0;0;0;0
Bacau;Halmacioaia;24748;144;0;0;8;7;1;2;5;0;0;0;0;0;0;0;0;1;2;0;0
Bacau;Hanganesti;21659;134;163;3;24;22;3;6;4;10;2;2;1;0;1;0;0;5;1;1;0
Bacau;Hanta;24588;29;87;25;45;2;0;2;1;0;0;0;1;0;0;0;1;0;0;1;1
Bacau;Harlesti;22647;124;1;1;9;37;14;2;1;1;0;0;0;1;0;0;0;4;1;0;0
Bacau;Helegiu;22905;93;264;91;68;36;2;5;0;1;0;0;2;1;0;0;2;16;1;3;1
Bacau;Heltiu;21800;38;42;48;32;14;1;2;0;8;2;0;0;2;7;1;0;15;1;1;0
Bacau;Hemeius;20322;144;30;465;335;13;12;6;3;0;1;1;0;0;2;0;3;160;11;6;2
Bacau;Hertioana de Jos;25898;51;0;30;22;13;3;2;1;0;0;0;0;0;0;0;1;7;0;2;0
Bacau;Hertioana-Razesi;25905;82;346;0;15;4;0;6;3;0;0;0;2;0;0;0;0;4;0;1;0
Bacau;Hirja;23831;55;224;478;25;22;1;1;1;0;0;0;1;0;0;0;2;14;1;0;0
Bacau;Holt;20377;331;707;116;204;25;29;24;4;1;0;1;4;0;0;0;3;81;13;1;1
Bacau;Horgesti;22950;139;2403;275;66;41;6;3;1;1;0;1;11;0;0;1;5;14;4;5;0
Bacau;Huruiesti;23056;168;250;173;95;37;24;2;2;23;3;0;1;10;9;1;1;35;10;2;0
Bacau;Hutu;22692;173;161;354;190;38;17;8;0;10;3;2;1;6;10;3;5;36;9;14;0
Bacau;Iaz;25656;95;11;0;2;18;15;4;0;0;1;0;0;0;0;0;0;2;0;0;0
Bacau;Iliesi;24757;8;0;8;15;6;0;0;0;0;0;0;0;0;2;0;0;5;1;1;0
Bacau;Itcani;24472;190;0;15;78;21;16;12;2;0;0;0;0;0;0;1;0;6;1;1;1
Bacau;Itesti;21310;119;1038;442;113;29;9;4;2;0;2;1;3;1;2;0;3;41;8;3;0
Bacau;Izvoru Berheciului;23136;140;1480;1032;95;29;12;8;1;0;0;2;7;1;2;1;10;29;8;1;1
Bacau;Lapos;22193;365;4072;292;91;74;22;15;6;2;7;1;17;1;0;0;6;6;0;7;1
Bacau;Larga;22433;325;651;203;75;81;29;16;2;6;0;2;3;3;3;0;4;11;3;3;1
Bacau;Larguta;23760;103;0;0;133;13;5;6;1;0;0;0;0;0;0;0;0;17;25;3;0
Bacau;Lehancea;24597;29;0;0;0;13;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacau;Leontinesti;21114;254;174;96;257;63;31;7;1;12;4;1;1;5;4;0;1;64;8;16;0
Bacau;Lespezi;22816;21;0;0;64;12;1;0;0;0;0;0;0;0;0;0;0;33;5;0;0
Bacau;Letea Veche;20368;204;485;256;340;19;15;8;6;2;0;1;3;2;10;1;4;58;19;5;3
Bacau;Lichitiseni;26127;23;541;152;58;13;1;0;0;3;1;0;2;4;4;2;1;24;2;4;0
Bacau;Lilieci;20340;198;304;112;364;14;16;17;1;1;0;0;1;1;1;0;2;223;17;3;0
Bacau;Lipova;23216;227;118;121;20;67;18;6;2;10;6;2;0;1;2;1;2;4;3;1;0
Bacau;Livezi;23298;151;54;181;71;43;17;1;3;4;0;2;0;3;6;0;3;12;3;5;0
Bacau;Ludasi;21221;231;100;129;140;65;8;9;3;12;2;2;0;15;11;2;1;63;10;3;0
Bacau;Luizi-Calugara;23369;227;0;10;420;33;10;12;3;0;0;0;0;2;1;0;0;160;27;9;0
Bacau;Lunca Asau;21169;87;29;86;46;19;12;2;0;5;1;0;0;4;6;1;1;10;1;3;0
Bacau;Lunca Dochiei;26056;13;6;2;6;12;0;0;0;2;0;0;0;1;0;0;0;1;0;1;0
Bacau;Luncani;20493;96;5;39;37;28;9;1;1;1;0;0;0;1;1;0;1;17;2;1;0
Bacau;Lupesti;23467;110;396;385;73;33;12;3;0;2;0;0;1;0;0;0;5;48;0;0;1
Bacau;Magazia;24944;20;1;7;9;9;0;1;0;1;0;0;0;2;1;0;0;5;1;0;0
Bacau;Magiresti;23396;177;699;402;113;71;14;4;0;16;6;0;3;8;16;1;3;36;10;1;1
Bacau;Magla;23680;100;14;22;151;12;14;5;0;2;1;0;0;1;2;1;0;32;7;7;1
Bacau;Magura;20420;219;1863;193;288;30;13;6;5;3;1;0;3;1;2;1;3;86;13;4;1
Bacau;Manastirea Casin;23458;559;3043;524;313;154;35;20;5;14;3;2;12;2;1;0;9;185;4;3;4
Bacau;Marascu;22987;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacau;Marasti;22530;246;408;81;80;18;19;14;4;0;1;1;3;0;2;0;2;17;7;4;0
Bacau;Marcesti;21819;8;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacau;Marginea;20796;22;0;0;15;8;3;0;0;0;0;0;0;0;0;0;0;6;1;0;0
Bacau;Marginea;23840;195;1508;787;100;36;5;2;6;0;0;1;4;0;0;0;2;48;1;3;0
Bacau;Margineni;20475;223;1334;336;115;13;9;10;8;2;2;0;4;3;2;0;4;6;4;9;1
Bacau;Marvila;22004;106;448;257;43;35;12;1;0;14;0;0;2;5;5;0;2;19;3;1;0
Bacau;Mateiesti;25184;20;160;108;15;5;0;2;0;0;1;0;2;0;1;0;2;5;1;1;0
Bacau;Medeleni;26190;166;302;390;61;13;7;7;4;3;1;0;2;2;1;0;1;9;3;4;0
Bacau;Milestii de Jos;24114;62;289;165;17;12;2;5;1;0;0;1;2;0;0;0;3;5;2;1;0
Bacau;Milestii de Sus;24123;19;314;35;0;4;1;2;0;0;0;0;2;0;1;0;1;0;0;0;0
Bacau;Milosu;23225;111;1410;79;9;60;4;3;0;2;6;2;7;2;0;0;2;0;0;1;0
Bacau;Misihanesti;25013;14;3;0;0;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Bacau;Moinesti;20885;755;1481;1231;47;220;51;22;5;8;1;6;11;0;1;3;15;4;0;2;1
Bacau;Motoc;24249;35;355;282;19;10;5;0;0;0;0;1;2;0;0;0;4;5;0;1;0
Bacau;Motocesti;20643;47;67;39;0;8;7;1;0;5;5;0;0;0;3;2;0;0;0;0;0
Bacau;Motoseni;23500;82;20;48;90;22;6;3;1;1;2;0;0;0;2;0;1;7;3;4;2
Bacau;Movilita;24953;67;6;6;73;8;6;4;1;2;0;0;0;2;1;0;0;12;6;2;1
Bacau;Muncelu;22861;81;56;3;110;12;10;4;0;8;2;1;0;2;0;0;0;17;6;5;1
Bacau;Nadisa;25665;68;668;176;16;20;4;2;1;0;0;0;2;0;0;0;2;0;0;0;1
Bacau;Nanesti;24132;249;725;277;75;47;25;11;2;0;0;0;5;1;1;0;4;35;6;1;0
Bacau;Nastaseni;24141;65;0;0;9;7;9;3;0;0;0;0;0;0;0;0;0;7;0;0;0
Bacau;Nazarioaia;26207;80;16;11;185;13;14;3;0;3;1;0;0;2;2;0;0;25;9;6;3
Bacau;Negoiesti;20723;101;339;144;229;19;2;2;1;1;2;0;2;2;0;1;2;35;4;1;2
Bacau;Negreni;24686;16;0;4;3;6;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
Bacau;Negri;23653;181;6;30;184;33;15;5;2;2;0;0;0;7;4;0;0;95;10;5;0
Bacau;Negulesti;22362;174;362;174;154;64;12;5;1;1;1;0;1;1;0;0;2;70;6;2;2
Bacau;Neguseni;25022;25;0;0;7;6;5;0;0;0;0;0;0;0;0;0;0;1;0;1;0
Bacau;Nicolae Balcescu;23724;345;1178;920;2643;41;11;9;4;2;0;3;6;3;2;1;10;237;89;35;4
Bacau;Nicoresti;24301;53;1059;193;8;18;2;3;0;0;0;0;4;0;0;0;1;2;0;1;0
Bacau;Obarsia;23172;134;256;59;8;13;12;8;2;2;3;1;2;0;0;0;1;6;0;0;0
Bacau;Ocheni;23092;105;547;356;71;30;15;2;0;6;0;1;2;2;0;0;2;24;6;2;0
Bacau;Odobesti;25442;103;350;83;19;25;17;2;0;1;3;1;1;0;1;1;1;10;1;0;0
Bacau;Oituz;23804;388;1977;1088;518;104;22;14;5;2;0;0;8;0;0;0;9;360;12;6;0
Bacau;Oncesti;23877;60;10;29;35;15;4;2;1;0;1;0;0;0;0;0;1;3;3;2;0
Bacau;Oncestii Vechi;23902;15;0;0;7;4;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0
Bacau;Onesti;20572;565;3463;1402;920;47;8;8;5;11;3;4;11;3;13;1;13;19;15;13;8
Bacau;Oniscani;22656;317;228;93;97;46;18;10;2;3;2;1;2;1;2;0;1;10;5;3;2
Bacau;Oprisesti;24962;56;19;51;28;7;5;4;0;1;2;0;0;1;7;1;0;12;3;0;0
Bacau;Orasa;23314;287;274;231;24;72;24;10;2;14;4;2;1;0;0;0;2;16;2;0;0
Bacau;Orbeni;23957;370;809;524;361;69;39;15;4;2;2;0;5;0;2;2;4;100;13;15;2
Bacau;Osebiti;23378;148;795;23;274;15;11;6;4;0;0;1;2;2;3;0;0;87;18;8;1
Bacau;Otelesti;23181;87;11;40;33;4;6;7;1;1;1;0;0;0;0;0;1;1;0;1;1
Bacau;Padureni;20509;28;59;209;24;7;2;0;1;0;0;0;1;0;0;0;2;3;2;2;0
Bacau;Padureni;21329;142;124;107;19;19;3;3;2;1;2;0;1;2;2;0;1;10;1;0;0
Bacau;Padureni;22157;33;45;8;17;4;6;1;0;0;0;1;0;2;1;0;0;10;0;0;0
Bacau;Padureni;22549;50;0;0;1;4;1;4;1;0;0;0;0;0;0;0;0;1;0;0;0
Bacau;Padureni;23190;69;147;77;24;21;3;5;0;0;0;0;1;0;0;0;1;16;1;0;0
Bacau;Pagubeni;22200;61;0;0;58;16;5;0;1;0;0;0;0;0;0;0;0;1;0;1;2
Bacau;Pajistea;24016;47;68;0;2;5;0;4;1;0;1;0;1;0;0;0;0;1;0;0;0
Bacau;Palanca;23984;258;918;141;32;38;14;11;7;13;4;3;4;0;0;0;2;4;2;3;0
Bacau;Paltinata;20652;122;194;143;37;20;8;9;1;10;8;2;1;1;7;2;1;4;0;0;1
Bacau;Paltinis;21178;163;700;279;39;29;15;8;2;21;9;2;4;5;7;1;4;15;3;1;0
Bacau;Pancesti;24196;98;416;603;157;38;8;2;0;0;0;1;4;1;1;0;7;32;14;8;0
Bacau;Pancesti;25102;279;1460;218;108;81;14;10;4;12;3;0;6;17;5;0;2;5;6;2;2
Bacau;Parau Boghii;24310;101;17;42;48;23;13;5;0;0;0;1;0;0;1;1;1;1;0;5;1
Bacau;Parava;24043;106;538;281;80;24;6;4;2;7;0;0;4;9;1;1;3;35;2;4;0
Bacau;Pargaresti;24285;88;242;76;22;29;3;1;2;0;0;1;1;0;1;0;1;4;0;2;0
Bacau;Parincea;24098;80;602;328;28;20;6;4;0;0;0;1;4;0;0;0;7;8;5;0;0
Bacau;Parjol;24347;104;195;47;41;39;5;6;0;3;1;2;1;1;1;0;1;0;0;2;1
Bacau;Perchiu;23109;76;237;164;17;11;6;7;0;3;1;0;1;1;0;0;1;11;1;0;0
Bacau;Petresti;24258;195;703;654;44;54;16;2;3;0;0;1;6;0;1;1;8;8;4;2;0
Bacau;Petricica;25674;163;621;51;3;48;10;8;1;0;0;1;3;0;1;1;1;2;0;0;0
Bacau;Pirvulesti;23476;88;85;0;60;41;6;2;0;0;1;1;1;0;0;0;0;60;0;0;0
Bacau;Plopana;24436;353;676;464;103;37;15;17;6;5;2;3;5;0;1;0;5;7;1;3;1
Bacau;Plopu;22219;237;1405;283;25;70;10;12;2;1;1;2;9;0;1;0;4;4;1;2;0
Bacau;Plopu;24604;31;254;1;8;7;3;2;0;0;0;0;1;1;0;0;0;0;0;1;0
Bacau;Podei;20849;155;112;68;10;50;6;4;3;0;1;0;1;0;0;0;1;3;0;1;0
Bacau;Podis;20518;90;244;67;27;19;5;5;1;0;0;1;1;2;0;0;1;13;4;0;0
Bacau;Podu Turcului;24533;205;620;291;19;44;16;6;4;1;0;2;5;1;0;0;5;7;2;0;0
Bacau;Poduri;24640;223;1233;188;23;81;16;2;3;5;1;1;4;2;5;0;3;5;2;1;0
Bacau;Poglet;22013;24;41;31;2;4;1;3;0;0;0;1;0;0;0;0;1;2;0;0;0
Bacau;Poiana;20527;20;159;161;6;7;1;1;0;0;0;0;1;0;0;0;2;1;0;1;0
Bacau;Poiana;23323;113;859;202;39;55;7;3;0;9;2;0;4;3;2;1;3;26;0;0;0
Bacau;Poiana;23591;121;614;95;94;38;9;5;0;1;3;2;4;0;0;1;2;19;7;5;0
Bacau;Poiana;23699;302;181;267;353;55;37;12;2;2;0;1;2;1;2;1;2;149;23;10;1
Bacau;Poiana Negustorului;21533;55;0;0;0;23;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacau;Poiana Sarata;23859;69;166;9;19;7;1;1;2;3;0;0;1;1;2;0;0;9;2;0;0
Bacau;Poieni;20983;70;209;344;52;20;8;2;0;2;0;0;1;3;2;0;4;12;5;3;0
Bacau;Poieni;24150;26;0;0;0;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Bacau;Poieni;25031;232;18;173;37;18;12;11;7;0;0;1;0;0;0;1;2;21;1;1;0
Bacau;Popeni;21828;177;524;559;91;18;11;12;2;19;10;2;3;7;19;1;3;12;2;4;1
Bacau;Popesti;22709;129;814;511;96;21;13;7;0;7;7;1;5;6;6;1;6;22;5;8;0
Bacau;Popoiu;24025;188;263;18;46;43;10;13;1;11;6;3;1;0;1;1;0;5;1;2;1
Bacau;Pradais;23118;46;0;23;31;21;3;1;0;0;0;0;0;2;1;1;0;13;0;2;0
Bacau;Praja;23608;24;0;0;19;13;2;0;0;0;0;0;0;0;0;0;0;12;1;0;0
Bacau;Prajesti;23403;71;69;56;50;35;6;1;0;9;5;0;0;6;2;0;1;25;2;1;0
Bacau;Prajesti;25914;249;5;440;223;69;14;3;5;1;0;0;0;0;0;0;3;57;17;7;1
Bacau;Prajoaia;23332;169;398;102;103;41;14;8;2;6;1;2;3;1;0;1;1;35;9;3;0
Bacau;Pralea;21837;122;124;95;91;23;5;10;1;14;9;1;0;11;12;0;1;34;7;1;0
Bacau;Preluci;21070;184;876;158;16;34;8;10;4;20;5;1;7;0;6;1;2;3;3;0;0
Bacau;Prisaca;21374;48;61;40;19;24;5;0;0;1;0;0;1;0;0;0;1;19;0;0;0
Bacau;Prohozesti;24695;90;198;5;14;51;4;2;0;3;1;0;2;1;1;0;0;7;1;0;0
Bacau;Pustiana;24409;157;120;107;111;79;13;3;0;7;0;0;1;4;0;0;1;33;7;5;0
Bacau;Putini;24971;36;50;16;21;6;4;2;0;1;1;1;0;4;1;0;0;9;2;0;0
Bacau;Putredeni;22870;37;0;7;10;16;4;0;0;0;0;0;0;1;2;0;0;3;2;0;0
Bacau;Racaciuni;24775;232;2116;673;2462;35;23;9;3;28;11;3;6;27;22;5;6;88;49;91;45
Bacau;Racatau de Jos;23001;9;513;284;6;4;1;0;0;0;0;0;3;0;0;0;4;2;1;0;0
Bacau;Racatau-Razesi;22996;57;463;189;7;10;7;1;1;0;0;0;2;0;0;0;2;2;1;0;0
Bacau;Racauti;20732;103;274;235;149;38;7;2;0;1;0;0;1;0;0;3;2;23;6;6;3
Bacau;Rachitis;22763;424;212;12;70;11;20;33;8;7;0;1;1;0;0;1;0;14;6;4;0
Bacau;Rachitisu;25683;142;2379;111;21;43;11;8;0;4;1;0;10;1;1;0;2;18;0;0;0
Bacau;Rachitoasa;24846;240;455;431;305;58;20;9;2;20;2;4;3;41;25;2;4;86;13;8;4
