JUDETUL CALARASI,MUNICIPIUL CALARASI,DRAGU NICOLAE,PARTIDUL NATIONAL LIBERAL,2008,92569
JUDETUL CALARASI,MUNICIPIUL OLTENITA,MILESCU COSTINEL,ALIANTA PENTRU MUNICIPIUL OLTENITA PNL + PNTCD,2008,100610
JUDETUL CALARASI,ORAS BUDESTI,LEFTER LUCIA,PARTIDUL NATIONAL LIBERAL,2008,101458
JUDETUL CALARASI,ORAS FUNDULEA,DOROBANTU DOREL,PARTIDUL SOCIAL DEMOCRAT,2008,103032
JUDETUL CALARASI,ORAS LEHLIU GARA,IACOMI IULIAN,PARTIDUL DEMOCRAT LIBERAL,2008,93888
JUDETUL CALARASI,ALEXANDRU ODOBESCU,EREMIA NICULAE,PARTIDUL NATIONAL LIBERAL,2008,94143
JUDETUL CALARASI,BELCIUGATELE,DINEI PETRE,PARTIDUL DEMOCRAT LIBERAL,2008,101092
JUDETUL CALARASI,BORCEA,ZAGARIN MARCEL,PARTIDUL CONSERVATOR,2008,92970
JUDETUL CALARASI,CASCIOARELE,CUCUTA GHEORGHE,PARTIDUL DEMOCRAT LIBERAL,2008,101733
JUDETUL CALARASI,CHIRNOGI,CHECIU VASILE,PARTIDUL DEMOCRAT LIBERAL,2008,94624
JUDETUL CALARASI,CHISELET,PENU MIHAIL,PARTIDUL NATIONAL LIBERAL,2008,101831
JUDETUL CALARASI,CIOCANESTI,PAVEL PETRE,PARTIDUL NATIONAL LIBERAL,2008,93094
JUDETUL CALARASI,CRIVAT,ROTARU GHEORGHE,PARTIDUL NATIONAL LIBERAL,2008,180055
JUDETUL CALARASI,CURCANI,GAZU AURICA,PARTIDUL NATIONAL LIBERAL,2008,102428
JUDETUL CALARASI,CUZA VODA,STAN AUREL - IONEL,PARTIDUL SOCIAL DEMOCRAT,2008,93316
JUDETUL CALARASI,DICHISENI,GANEA NICOLETA,PARTIDUL DEMOCRAT LIBERAL,2008,93334
JUDETUL CALARASI,DOR MARUNT,NITULICA ION,PARTIDUL SOCIAL DEMOCRAT,2008,93389
JUDETUL CALARASI,DOROBANTU,NAE PETRICA,PARTIDUL SOCIAL DEMOCRAT,2008,93450
JUDETUL CALARASI,DRAGALINA,CONSTANTIN VICTOR,PARTIDUL SOCIAL DEMOCRAT,2008,93496
JUDETUL CALARASI,DRAGOS VODA,MOLDOVEANU DANIEL - MARIUS,PARTIDUL DEMOCRAT LIBERAL,2008,93548
JUDETUL CALARASI,FRASINET,MANOLE VASILE,PARTIDUL NATIONAL TARANESC CRESTIN DEMOCRAT,2008,102847
JUDETUL CALARASI,FRUMUSANI,DUTA PAUL,PARTIDUL DEMOCRAT LIBERAL,2008,102954
JUDETUL CALARASI,FUNDENI,CARTUSANU GHEORGHITA,PARTIDUL DEMOCRAT LIBERAL,2008,103023
JUDETUL CALARASI,GALBINASI,ROMANESCU TUDOR,PARTIDUL DEMOCRAT LIBERAL,2008,179962
JUDETUL CALARASI,GRADISTEA,BOBOC ALECSANDRU,PARTIDUL CONSERVATOR,2008,93673
JUDETUL CALARASI,GURBANESTI,JELEV PANAIT,PARTIDUL SOCIAL DEMOCRAT,2008,103577
JUDETUL CALARASI,ILEANA,ALEXANDRU CORNELIU,PARTIDUL SOCIAL DEMOCRAT,2008,103773
JUDETUL CALARASI,INDEPENDENTA,ANGHEL CONSTANTIN,CANDIDAT INDEPENDENT,2008,93780
JUDETUL CALARASI,JEGALIA,NITU ANETA,PARTIDUL SOCIAL DEMOCRAT,2008,93824
JUDETUL CALARASI,LEHLIU,MATEI NICOLAE,PARTIDUL NATIONAL LIBERAL,2008,93860
JUDETUL CALARASI,LUICA,DOBRIN ION,PARTIDUL NATIONAL LIBERAL,2008,104092
JUDETUL CALARASI,LUPSANU,MANEA VICTOR,PARTIDUL DEMOCRAT LIBERAL,2008,93940
JUDETUL CALARASI,MANASTIREA,MOCANU AUREL,PARTIDUL NATIONAL LIBERAL,2008,104190
JUDETUL CALARASI,MITRENI,PACEAGIU GHEORGHE,PARTIDUL DEMOCRAT LIBERAL,2008,100647
JUDETUL CALARASI,MODELU,DOBRE GHEORGHE,PARTIDUL NATIONAL LIBERAL,2008,92596
JUDETUL CALARASI,NANA,DOBRE GHEORGHE,PARTIDUL DEMOCRAT LIBERAL,2008,104332
JUDETUL CALARASI,NICOLAE BALCESCU,GIUREA CONSTANTIN,PARTIDUL NATIONAL LIBERAL,2008,94134
JUDETUL CALARASI,PERISORU,DAMIAN TUDOREL,PARTIDUL NATIONAL LIBERAL,2008,94232
JUDETUL CALARASI,PLATARESTI,DUMITRESCU FLORIN,PARTIDUL DEMOCRAT LIBERAL,2008,104644
JUDETUL CALARASI,RADOVANU,DOBRESCU VASILICA,PARTIDUL DEMOCRAT LIBERAL,2008,104760
JUDETUL CALARASI,ROSETI,RAJNOVEANU NICOLAE,PARTIDUL SOCIAL DEMOCRAT,2008,94321
JUDETUL CALARASI,SARULESTI,GHEDZIRA NICULAE,PARTIDUL CONSERVATOR,2008,104895
JUDETUL CALARASI,SOHATU,DUMITRICA IULIAN,PARTIDUL NATIONAL LIBERAL,2008,105231
JUDETUL CALARASI,SPANTOV,ISVORANU ION,PARTIDUL DEMOCRAT LIBERAL,2008,105268
JUDETUL CALARASI,SOLDANU,GEAMBASU IULIAN,PARTIDUL NATIONAL LIBERAL,2008,105393
JUDETUL CALARASI,STEFAN CEL MARE,PANDEA NICOLAE,PARTIDUL SOCIAL DEMOCRAT,2008,94571
JUDETUL CALARASI,STEFAN VODA,AVRAM GEORGE,PARTIDUL DEMOCRAT LIBERAL,2008,94599
JUDETUL CALARASI,TAMADAU MARE,CHIRICA CONSTANTIN,PARTIDUL DEMOCRAT LIBERAL,2008,105455
JUDETUL CALARASI,ULMENI,ULEIA GHEORGHE,PARTIDUL NATIONAL LIBERAL,2008,105614
JUDETUL CALARASI,ULMU,NEGOITA ION,PARTIDUL NATIONAL LIBERAL,2008,94615
JUDETUL CALARASI,UNIREA,OLTEANU ANGHEL,PARTIDUL SOCIAL DEMOCRAT,2008,94660
JUDETUL CALARASI,VALEA ARGOVEI,CULEA DUMITRU,PARTIDUL DEMOCRAT LIBERAL,2008,105721
JUDETUL CALARASI,VASILATI,VASILE LUCIAN,PARTIDUL NATIONAL LIBERAL,2008,105838
JUDETUL CALARASI,VALCELELE,ILIUTA VASILE,PARTIDUL DEMOCRAT LIBERAL,2008,94740
JUDETUL CALARASI,VLAD TEPES,CONSTANTIN MIHALACHE,PARTIDUL NATIONAL LIBERAL,2008,94777
JUDETUL CLUJ,MUNICIPIUL CLUJ-NAPOCA,FUNAR GHEORGHE,PARTIDUL UNITATII NATIONALE ROMANE,1996,54975
JUDETUL CLUJ,MUNICIPIUL DEJ,MAN GHEORGHE ALEXANDRU,CONVENTIA DEMOCRATICA DIN ROMANIA,1996,55008
JUDETUL CLUJ,MUNICIPIUL TURDA,BLASIU VIRGIL,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,55259
JUDETUL CLUJ,ORAS CAMPIA TURZII,GIURGIU GHEORGHE,PARTIDUL UNITATII NATIONALE ROMANE,1996,55357
JUDETUL CLUJ,ORAS GHERLA,POP NICOLAE,PARTIDUL UNITATII NATIONALE ROMANE,1996,55384
JUDETUL CLUJ,ORAS HUEDIN,CHIS NICOLAE,CONVENTIA DEMOCRATICA DIN ROMANIA,1996,55446
JUDETUL CLUJ,AGHIRESU,BABINCIUC NICOLAE,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,55482
JUDETUL CLUJ,AITON,TRUTA GLIGOR,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,55605
JUDETUL CLUJ,ALUNIS,POP IOAN,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,55632
JUDETUL CLUJ,APAHIDA,FARCAS IONEL,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,55696
JUDETUL CLUJ,ASCHILEU,TODEA SIMION,CONVENTIA DEMOCRATICA DIN ROMANIA,1996,55776
JUDETUL CLUJ,BACIU,POP IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,55847
JUDETUL CLUJ,BAISOARA,LUCA MINODORA,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,55927
JUDETUL CLUJ,BELIS,PASCA VASILE,PARTIDUL UNITATII NATIONALE ROMANE,1996,56023
JUDETUL CLUJ,BOBALNA,CHIRA ILIE,PARTIDUL UNITATII NATIONALE ROMANE,1996,56103
JUDETUL CLUJ,BONTIDA,PRECUP ALEXANDRU,PARTIDUL UNITATII NATIONALE ROMANE,1996,56229
JUDETUL CLUJ,BORSA,CRISAN AUREL,PARTIDUL UNITATII NATIONALE ROMANE,1996,56274
JUDETUL CLUJ,BUZA,RUSU VIOREL,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,56336
JUDETUL CLUJ,CAIANU,MOROCAZAN IOAN,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,56363
JUDETUL CLUJ,CALARASI,DUMA VALER,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,56434
JUDETUL CLUJ,CALATELE,VUSCAN TRAIAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,56470
JUDETUL CLUJ,CAMARASU,MOCEAN IANCU,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,56531
JUDETUL CLUJ,CAPUSU MARE,BODEA IONEL,Candidat independent,1996,56577
JUDETUL CLUJ,CASEIU,BOLDOR SILVIU,PARTIDUL UNITATII NATIONALE ROMANE,1996,56675
JUDETUL CLUJ,CATINA,PACURAR IOAN,PARTIDUL DEMOCRAT AGRAR DIN ROMANIA,1996,56782
JUDETUL CLUJ,CEANU MARE,BARA IOAN,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,56853
JUDETUL CLUJ,CHINTENI,CRET ROMAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,56997
JUDETUL CLUJ,CHIUIESTI,MIHUT IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,57092
JUDETUL CLUJ,CIUCEA,BUT VALER,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,57172
JUDETUL CLUJ,CIURILA,IEPURE MARIA,PARTIDUL UNITATII NATIONALE ROMANE,1996,57234
JUDETUL CLUJ,CATCAU,ARSAN IULIANA,CONVENTIA DEMOCRATICA DIN ROMANIA,1996,57323
JUDETUL CLUJ,COJOCNA,TEREC IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,57369
JUDETUL CLUJ,CORNESTI,MARGINEAN ALEXANDRU,PARTIDUL UNITATII NATIONALE ROMANE,1996,57966
JUDETUL CLUJ,CUZDRIOARA,MUNCELEAN TEODOR,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,55071
JUDETUL CLUJ,DABACA,POP STEFAN,PARTIDUL UNITATII NATIONALE ROMANE,1996,57555
JUDETUL CLUJ,FELEACU,TANTAU ALEXANDRU IOAN,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,57591
JUDETUL CLUJ,FIZESU GHERLII,ION DORU SORIN-NICOLAE,CONVENTIA DEMOCRATICA DIN ROMANIA,1996,57653
JUDETUL CLUJ,FLORESTI,GHERMAN GLIGOR,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,57715
JUDETUL CLUJ,FRATA,LACAN TRAIAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,57751
JUDETUL CLUJ,GEACA,HASMASAN IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,57840
JUDETUL CLUJ,GILAU,CORDOS GAVRIL,Candidat independent,1996,57911
JUDETUL CLUJ,GARBAU,TULBURE GHEORGHE,PARTIDUL UNITATII NATIONALE ROMANE,1996,57957
JUDETUL CLUJ,IARA,TODOR MARIUS,PARTIDUL ROMANIA MARE,1996,58017
JUDETUL CLUJ,ICLOD,INOAN NICOLAE,PARTIDUL UNITATII NATIONALE ROMANE,1996,58151
JUDETUL CLUJ,IZVORU CRISULUI,ANTAL IOAN,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,1996,58213
JUDETUL CLUJ,JICHISU DE JOS,PRODAN ALEXA,CONVENTIA DEMOCRATICA DIN ROMANIA,1996,55115
JUDETUL CLUJ,JUCU,COSTE PETRE,PARTIDUL UNITATII NATIONALE ROMANE,1996,58259
JUDETUL CLUJ,LUNA,SASU ANA,Candidat independent,1996,58320
JUDETUL CLUJ,MAGURI-RACATAU,COBARZAN IONEL,PARTIDUL UNITATII NATIONALE ROMANE,1996,58366
JUDETUL CLUJ,MANASTIRENI,TODEA ARDELEAN,Candidat independent,1996,58400
JUDETUL CLUJ,MARGAU,CAPOTA GHEORGHE,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,58473
JUDETUL CLUJ,MARISEL,MARIS IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,58543
JUDETUL CLUJ,MICA,GUTA OVIDIU,PARTIDUL UNITATII NATIONALE ROMANE,1996,55179
JUDETUL CLUJ,MIHAI VITEAZU,VANA VASILE,PARTIDUL DEMOCRAT AGRAR DIN ROMANIA,1996,55286
JUDETUL CLUJ,MINTIU GHERLII,BREHAR RADUT,CONVENTIA DEMOCRATICA DIN ROMANIA,1996,58561
JUDETUL CLUJ,MOCIU,ACHIS GIORGEL DUMITRU,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,58632
JUDETUL CLUJ,MOLDOVENESTI,KANYARO PAUL,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,1996,58730
JUDETUL CLUJ,PANTICEU,CATALINA ION,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,58865
JUDETUL CLUJ,PALATCA,CIOTLAUS GHEORGHE,Candidat independent,1996,58801
JUDETUL CLUJ,PETRESTII DE JOS,MOLDOVAN EUGEN,CONVENTIA DEMOCRATICA DIN ROMANIA,1996,58927
JUDETUL CLUJ,PLOSCOS,SABAU IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,59005
JUDETUL CLUJ,POIENI,COSTEA VASILIU,Candidat independent,1996,59050
JUDETUL CLUJ,RECEA-CRISTUR,MURESAN IOAN,PARTIDUL UNITATII NATIONALE ROMANE,1996,59149
JUDETUL CLUJ,RISCA,ABRUDAN ARDELEANU,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,59247
JUDETUL CLUJ,SACUIEU,POTRA AUREL,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,59292
JUDETUL CLUJ,SANDULESTI,LUCA VASILE,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,55320
JUDETUL CLUJ,SAVADISLA,BARDOS ATTILA ADALBERT,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,1996,59336
JUDETUL CLUJ,SIC,SALLAI IOAN,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,1996,59425
JUDETUL CLUJ,SANCRAIU,KISIANCSI IOSZEF,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,1996,59443
JUDETUL CLUJ,SANMARTIN,FARTAN IOAN,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,59504
JUDETUL CLUJ,SANPAUL,SOMBLEA IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,59595
JUDETUL CLUJ,SUATU,DOMOKOS LADISLAU,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,1996,59666
JUDETUL CLUJ,TRITENII DE JOS,CECLAN MIHAILA,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,1996,59700
JUDETUL CLUJ,TURENI,TODEA VASILE,UNIUNEA SOCIAL DEMOCRATA PD(FSN) - PSDR,1996,59773
JUDETUL CLUJ,TAGA,MURESAN GHEORGHE,PARTIDUL SOCIALIST AL MUNCII,1996,59835
JUDETUL CLUJ,UNGURAS,MOCODEAN ALEXANDRU,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,1996,59899
JUDETUL CLUJ,VAD,POP ARITON,PARTIDUL UNITATII NATIONALE ROMANE,1996,59951
JUDETUL CLUJ,VALEA IERII,MARC MARIN,Candidat independent,1996,60035
JUDETUL CLUJ,VIISOARA,COROVEI REMUS,Candidat independent,1996,60062
JUDETUL CLUJ,VULTURENI,MURESAN CORNEL,CONVENTIA DEMOCRATICA DIN ROMANIA,1996,60099
JUDETUL CLUJ,MUNICIPIUL CLUJ-NAPOCA,FUNAR GHEORGHE,PARTIDUL ROMANIA MARE,2000,54975
JUDETUL CLUJ,MUNICIPIUL DEJ,UNGUR IOAN,CANDIDAT INDEPENDENT,2000,55008
JUDETUL CLUJ,MUNICIPIUL TURDA,BLASIU VIRGIL,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,55259
JUDETUL CLUJ,MUNICIPIUL CAMPIA TURZII,HANGA RADU IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,55357
JUDETUL CLUJ,ORAS GHERLA,POP NICOLAE,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,55384
JUDETUL CLUJ,ORAS HUEDIN,CHIS NICOLAE,ALIANTA PENTRU ROMANIA,2000,55446
JUDETUL CLUJ,AGHIRESU,FEKETE PALI PISTA IOAN,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,2000,55482
JUDETUL CLUJ,AITON,COSTISOR IOAN,CONVENTIA DEMOCRATA ROMANA,2000,55605
JUDETUL CLUJ,ALUNIS,POP IOAN,PARTIDUL DEMOCRAT,2000,55632
JUDETUL CLUJ,APAHIDA,FARCAS IONEL,CANDIDAT INDEPENDENT,2000,55696
JUDETUL CLUJ,ASCHILEU,BAGAREAN MIRCEA,PARTIDUL DEMOCRAT,2000,55776
JUDETUL CLUJ,BACIU,POP IOAN,PARTIDUL SOCIAL DEMOCRAT ROMAN,2000,55847
JUDETUL CLUJ,BAISOARA,LUCA MINODORA SUSANA,PARTIDUL DEMOCRAT,2000,55927
JUDETUL CLUJ,BELIS,PASCA VASILE,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,56023
JUDETUL CLUJ,BOBALNA,MURESAN AUGUSTIN,PARTIDUL SOCIALIST AL MUNCII,2000,56103
JUDETUL CLUJ,BONTIDA,BODOCAN VASILE,CONVENTIA DEMOCRATA ROMANA,2000,56229
JUDETUL CLUJ,BORSA,POP I. VASILE,PARTIDUL NATIONAL LIBERAL,2000,56274
JUDETUL CLUJ,BUZA,BOBOS MIHAI LIVIU,CANDIDAT INDEPENDENT,2000,56336
JUDETUL CLUJ,CAIANU,POP VASILE,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,56363
JUDETUL CLUJ,CALARASI,SZELL IULIU,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,2000,56434
JUDETUL CLUJ,CALATELE,VLAIC AUREL,PARTIDUL DEMOCRAT,2000,56470
JUDETUL CLUJ,CAMARASU,ARTIUDEAN PETRU,PARTIDUL NATIONAL LIBERAL,2000,56531
JUDETUL CLUJ,CAPUSU MARE,CORUTI IOAN,CANDIDAT INDEPENDENT,2000,56577
JUDETUL CLUJ,CASEIU,BOLDOR SILVIU,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,56675
JUDETUL CLUJ,CATINA,BOTA ALEXANDRU,CANDIDAT INDEPENDENT,2000,56782
JUDETUL CLUJ,CEANU MARE,OROS GAVRILA,PARTIDUL UNITATII NATIONALE ROMANE,2000,56853
JUDETUL CLUJ,CHINTENI,SUCIU MAGDALENA LUCIA,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,56997
JUDETUL CLUJ,CHIUIESTI,MIHUT GAVRIL,CONVENTIA DEMOCRATA ROMANA,2000,57092
JUDETUL CLUJ,CIUCEA,BUT VALER,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,57172
JUDETUL CLUJ,CIURILA,MOREA VASILE,PARTIDUL DEMOCRAT,2000,57234
JUDETUL CLUJ,CATCAU,ARSAN IULIANA,PARTIDUL NATIONAL LIBERAL,2000,57323
JUDETUL CLUJ,COJOCNA,RANGA SORIN RADU,PARTIDUL DEMOCRAT,2000,57369
JUDETUL CLUJ,CORNESTI,BOTA OCTAVIAN GRIGORE,PARTIDUL DEMOCRAT,2000,57966
JUDETUL CLUJ,CUZDRIOARA,BATINAS NICOLAE,PARTIDUL NATIONAL LIBERAL,2000,55071
JUDETUL CLUJ,DABACA,PETRINDEAN VALER,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,57555
JUDETUL CLUJ,FELEACU,LUCA EMIL,PARTIDUL SOCIAL DEMOCRAT ROMAN,2000,57591
JUDETUL CLUJ,FIZESU GHERLII,MANECAN IONEL,ALIANTA PENTRU ROMANIA,2000,57653
JUDETUL CLUJ,FLORESTI,GHERMAN GLIGOR,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,57715
JUDETUL CLUJ,FRATA,PASCA SOLOMON,PARTIDUL DEMOCRAT,2000,57751
JUDETUL CLUJ,GEACA,MARGINEAN DORIN,ALIANTA NATIONALA CRESTIN DEMOCRATA,2000,57840
JUDETUL CLUJ,GILAU,SFARLEA DUMITRU,PARTIDUL DEMOCRAT,2000,57911
JUDETUL CLUJ,GARBAU,TOSA VICTOR,ALIANTA PENTRU ROMANIA,2000,57957
JUDETUL CLUJ,IARA,POPA REMUS,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,58017
JUDETUL CLUJ,ICLOD,HURDUCAS IONEL,PARTIDUL SOCIAL DEMOCRAT ROMAN,2000,58151
JUDETUL CLUJ,IZVORU CRISULUI,ANTAL IOAN,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,2000,58213
JUDETUL CLUJ,JICHISU DE JOS,PRODAN ALEXA,PARTIDUL DEMOCRAT,2000,55115
JUDETUL CLUJ,JUCU,GHERMAN GAVRIL,PARTIDUL ROMANIA MARE,2000,58259
JUDETUL CLUJ,LUNA,GIURGIU IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,58320
JUDETUL CLUJ,MAGURI-RACATAU,COBARZAN IONEL,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,58366
JUDETUL CLUJ,MANASTIRENI,COLDEA PETRU,PARTIDUL DEMOCRAT,2000,58400
JUDETUL CLUJ,MARGAU,CAPOTA GHEORGHE,PARTIDUL DEMOCRAT,2000,58473
JUDETUL CLUJ,MARISEL,MARIS IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,58543
JUDETUL CLUJ,MICA,GUTA OVIDIU,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,55179
JUDETUL CLUJ,MIHAI VITEAZU,STOIAN VASILE CONSTANTIN,PARTIDUL NATIONAL LIBERAL,2000,55286
JUDETUL CLUJ,MINTIU GHERLII,OLTEAN DUMITRU,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,58561
JUDETUL CLUJ,MOCIU,ACHIS GIORGEL,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,58632
JUDETUL CLUJ,MOLDOVENESTI,KANYARO PAUL,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,2000,58730
JUDETUL CLUJ,PANTICEU,LUNGU ARON,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,58865
JUDETUL CLUJ,PALATCA,HULDUSAN IOAN,CANDIDAT INDEPENDENT,2000,58801
JUDETUL CLUJ,PETRESTII DE JOS,FENESAN VIOREL,PARTIDUL DEMOCRAT,2000,58927
JUDETUL CLUJ,PLOSCOS,SABAU IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,59005
JUDETUL CLUJ,POIENI,TOMOS AUREL,PARTIDUL ROMANIA MARE,2000,59050
JUDETUL CLUJ,RECEA-CRISTUR,MURESAN IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,59149
JUDETUL CLUJ,RISCA,ABRUDAN ARDELEANU,ALIANTA PENTRU ROMANIA,2000,59247
JUDETUL CLUJ,SACUIEU,POTRA AUREL,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,59292
JUDETUL CLUJ,SANDULESTI,PADUREAN FLORIN,PARTIDUL DEMOCRAT,2000,55320
JUDETUL CLUJ,SAVADISLA,TAMAS GEBE ANDREI,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,2000,59336
JUDETUL CLUJ,SIC,SALLAI IOAN,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,2000,59425
JUDETUL CLUJ,SANCRAIU,POKA ANDREI GHEORGHE,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,2000,59443
JUDETUL CLUJ,SANMARTIN,CIACOI IOAN,PARTIDUL NATIONAL LIBERAL,2000,59504
JUDETUL CLUJ,SANPAUL,SUMBLEA IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,59595
JUDETUL CLUJ,SUATU,DOMOKOS LADISLAU,UNIUNEA DEMOCRATA MAGHIARA DIN ROMANIA,2000,59666
JUDETUL CLUJ,TRITENII DE JOS,SASA VALER,PARTIDUL SOCIAL DEMOCRAT ROMAN,2000,59700
JUDETUL CLUJ,TURENI,TODEA VASILE,PARTIDUL DEMOCRAT,2000,59773
JUDETUL CLUJ,TAGA,MURESAN GHEORGHE,PARTIDUL DEMOCRAT,2000,59835
JUDETUL CLUJ,UNGURAS,ABRUDEAN GAVRIL,PARTIDUL NATIONAL LIBERAL,2000,59899
JUDETUL CLUJ,VAD,POP ARITON,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,59951
JUDETUL CLUJ,VALEA IERII,LUPEA DOREL,PARTIDUL SOCIAL DEMOCRAT ROMAN,2000,60035
JUDETUL CLUJ,VIISOARA,ROMAN IOAN,PARTIDUL DEMOCRATIEI SOCIALE DIN ROMANIA,2000,60062
JUDETUL CLUJ,VULTURENI,VIRVA IOAN,PARTIDUL DEMOCRAT,2000,60099
JUDETUL CLUJ,MUNICIPIUL CLUJ-NAPOCA,BOC EMIL,"ALIANTA """"DREPTATE SI ADEVAR"""" PNL-PD""""",2004,54975
JUDETUL CLUJ,MUNICIPIUL CAMPIA TURZII,VASINCA IOAN,PARTIDUL SOCIAL DEMOCRAT,2004,55357
JUDETUL CLUJ,MUNICIPIUL DEJ,UNGUR IOAN,CANDIDAT INDEPENDENT,2004,55008
JUDETUL CLUJ,MUNICIPIUL GHERLA,DRAGAN-GIURGEAN IONEL-OVIDIU,"ALIANTA """"DREPTATE SI ADEVAR"""" PNL-PD""""",2004,55384
JUDETUL CLUJ,MUNICIPIUL TURDA,STEFANIE TUDOR,"ALIANTA """"DREPTATE SI ADEVAR"""" PNL-PD""""",2004,55259
JUDETUL CLUJ,ORAS HUEDIN,CHIS NICOLAE,"ALIANTA """"DREPTATE SI ADEVAR"""" PNL-PD""""",2004,55446
JUDETUL CLUJ,AGHIRESU,LEHENE SORINEL GELU,PARTIDUL SOCIAL DEMOCRAT,2004,55482
JUDETUL CLUJ,AITON,FAGADAR NICOLAE,PARTIDUL SOCIAL DEMOCRAT,2004,55605
JUDETUL CLUJ,ALUNIS,SAV MIHAI,PARTIDUL NATIONAL LIBERAL,2004,55632
