PALTINIS,1956,6598
PALTINIS,1966,6185
PALTINIS,1977,4669
PALTINIS,1992,3417
POMARLA,1930,2687
POMARLA,1956,3885
POMARLA,1966,3744
POMARLA,1977,3642
POMARLA,1992,2974
PRAJENI,1930,1999
PRAJENI,1956,2937
PRAJENI,1966,3600
PRAJENI,1977,3569
PRAJENI,1992,3133
RACHITI,1930,2667
RACHITI,1956,5001
RACHITI,1966,5004
RACHITI,1977,5496
RACHITI,1992,4146
RADAUTI-PRUT,1930,6865
RADAUTI-PRUT,1956,7163
RADAUTI-PRUT,1966,6925
RADAUTI-PRUT,1977,5665
RADAUTI-PRUT,1992,4311
RAUSENI,1930,3126
RAUSENI,1956,4075
RAUSENI,1966,4314
RAUSENI,1977,3908
RAUSENI,1992,2753
RIPICENI,1930,4168
RIPICENI,1956,4182
RIPICENI,1966,3908
RIPICENI,1977,2790
RIPICENI,1992,2152
ROMA,1930,3179
ROMA,1956,4177
ROMA,1966,4432
ROMA,1977,3923
ROMA,1992,2972
ROMANESTI,1930,2228
ROMANESTI,1956,3065
ROMANESTI,1966,3069
ROMANESTI,1977,2786
ROMANESTI,1992,2128
SANTA MARE,1930,3018
SANTA MARE,1956,3938
SANTA MARE,1966,4144
SANTA MARE,1977,3774
SANTA MARE,1992,2942
STAUCENI,1930,2133
STAUCENI,1956,3203
STAUCENI,1966,3532
STAUCENI,1977,3976
STAUCENI,1992,2973
SUHARAU,1930,7305
SUHARAU,1956,8857
SUHARAU,1966,8250
SUHARAU,1977,6916
SUHARAU,1992,5290
SULITA,1930,6282
SULITA,1956,6504
SULITA,1966,6825
SULITA,1977,6981
SULITA,1992,5458
SENDRICENI,1930,4466
SENDRICENI,1956,5092
SENDRICENI,1966,5434
SENDRICENI,1977,5048
SENDRICENI,1992,3903
STEFANESTI,1930,8891
STEFANESTI,1956,6891
STEFANESTI,1966,6731
STEFANESTI,1977,6864
STEFANESTI,1992,5485
STIUBIENI,1930,2907
STIUBIENI,1956,4061
STIUBIENI,1966,4451
STIUBIENI,1977,3657
STIUBIENI,1992,2862
TODIRENI,1930,3755
TODIRENI,1956,4595
TODIRENI,1966,4770
TODIRENI,1977,4190
TODIRENI,1992,3248
TRUSESTI,1930,5362
TRUSESTI,1956,6982
TRUSESTI,1966,7273
TRUSESTI,1977,6451
TRUSESTI,1992,5664
TUDORA,1930,3938
TUDORA,1956,5404
TUDORA,1966,6036
TUDORA,1977,6054
TUDORA,1992,5089
UNGURENI,1930,5931
UNGURENI,1956,8080
UNGURENI,1966,8741
UNGURENI,1977,8134
UNGURENI,1992,6751
UNTENI,1930,3813
UNTENI,1956,4916
UNTENI,1966,5199
UNTENI,1977,4442
UNTENI,1992,2893
VACULESTI,1930,3713
VACULESTI,1956,4013
VACULESTI,1966,3786
VACULESTI,1977,3032
VACULESTI,1992,2129
VIISOARA,1930,2817
VIISOARA,1956,3647
VIISOARA,1966,3995
VIISOARA,1977,3315
VIISOARA,1992,2290
VARFU CAMPULUI,1930,4836
VARFU CAMPULUI,1956,5528
VARFU CAMPULUI,1966,5533
VARFU CAMPULUI,1977,4960
VARFU CAMPULUI,1992,3891
VLADENI,1930,4943
VLADENI,1956,5649
VLADENI,1966,5782
VLADENI,1977,5948
VLADENI,1992,4816
VLASINESTI,1930,3508
VLASINESTI,1956,4775
VLASINESTI,1966,5115
VLASINESTI,1977,4182
VLASINESTI,1992,3412
VORNICENI,1930,3737
VORNICENI,1956,5413
VORNICENI,1966,6365
VORNICENI,1977,5361
VORNICENI,1992,4482
VORONA,1930,6555
VORONA,1956,8754
VORONA,1966,8940
VORONA,1977,8876
VORONA,1992,7926
JUDETUL BRASOV,1930,265414
JUDETUL BRASOV,1956,373941
JUDETUL BRASOV,1966,442692
JUDETUL BRASOV,1977,582863
JUDETUL BRASOV,1992,643261
BRASOV,1930,59232
BRASOV,1956,123834
BRASOV,1966,163345
BRASOV,1977,256475
BRASOV,1992,323736
FAGARAS,1930,8848
FAGARAS,1956,17256
FAGARAS,1966,22934
FAGARAS,1977,33827
FAGARAS,1992,44931
CODLEA,1930,5354
CODLEA,1956,9309
CODLEA,1966,13075
CODLEA,1977,22449
CODLEA,1992,24547
PREDEAL,1930,2113
PREDEAL,1956,5121
PREDEAL,1966,6680
PREDEAL,1977,7273
PREDEAL,1992,7302
RASNOV,1930,5347
RASNOV,1956,7974
RASNOV,1966,9589
RASNOV,1977,13792
RASNOV,1992,16384
RUPEA,1930,3691
RUPEA,1956,4691
RUPEA,1966,6240
RUPEA,1977,6640
RUPEA,1992,6326
SACELE,1930,13570
SACELE,1956,18365
SACELE,1966,22809
SACELE,1977,30551
SACELE,1992,30226
VICTORIA,1930,
VICTORIA,1956,2762
VICTORIA,1966,6717
VICTORIA,1977,8209
VICTORIA,1992,10247
ZARNESTI,1930,7991
ZARNESTI,1956,14262
ZARNESTI,1966,17628
ZARNESTI,1977,23288
ZARNESTI,1992,26319
APATA,1930,2061
APATA,1956,2444
APATA,1966,2524
APATA,1977,2656
APATA,1992,2745
BECLEAN,1930,3899
BECLEAN,1956,3890
BECLEAN,1966,3610
BECLEAN,1977,2785
BECLEAN,1992,1758
BOD,1930,2533
BOD,1956,3892
BOD,1966,4085
BOD,1977,5082
BOD,1992,4028
BRAN,1930,4737
BRAN,1956,5564
BRAN,1966,5622
BRAN,1977,6029
BRAN,1992,5692
BUDILA,1930,2057
BUDILA,1956,2107
BUDILA,1966,2648
BUDILA,1977,2923
BUDILA,1992,3052
BUNESTI,1930,4238
BUNESTI,1956,3706
BUNESTI,1966,3638
BUNESTI,1977,3195
BUNESTI,1992,2252
CATA,1930,4599
CATA,1956,4063
CATA,1966,3737
CATA,1977,3359
CATA,1992,2491
CINCU,1930,3233
CINCU,1956,2965
CINCU,1966,2824
CINCU,1977,2474
CINCU,1992,1866
COMANA,1930,3519
COMANA,1956,3254
COMANA,1966,3135
COMANA,1977,2822
COMANA,1992,2619
CRISTIAN,1930,2873
CRISTIAN,1956,3624
CRISTIAN,1966,4536
CRISTIAN,1977,5204
CRISTIAN,1992,3764
DUMBRAVITA,1930,3517
DUMBRAVITA,1956,4267
DUMBRAVITA,1966,4802
DUMBRAVITA,1977,5160
DUMBRAVITA,1992,4502
FELDIOARA,1930,3472
FELDIOARA,1956,4224
FELDIOARA,1966,4847
FELDIOARA,1977,5710
FELDIOARA,1992,6547
FUNDATA,1930,1984
FUNDATA,1956,2184
FUNDATA,1966,1903
FUNDATA,1977,1775
FUNDATA,1992,1324
GHIMBAV,1930,1723
GHIMBAV,1956,2481
GHIMBAV,1966,3208
GHIMBAV,1977,4888
GHIMBAV,1992,5380
HALCHIU,1930,5829
HALCHIU,1956,6520
HALCHIU,1966,6647
HALCHIU,1977,7040
HALCHIU,1992,5683
HARMAN,1930,2968
HARMAN,1956,3642
HARMAN,1966,4288
HARMAN,1977,5778
HARMAN,1992,4280
HARSENI,1930,3304
HARSENI,1956,3604
HARSENI,1966,3653
HARSENI,1977,3445
HARSENI,1992,2613
HOGHIZ,1930,4648
HOGHIZ,1956,4651
HOGHIZ,1966,4392
HOGHIZ,1977,5001
HOGHIZ,1992,5057
HOMOROD,1930,3949
HOMOROD,1956,3496
HOMOROD,1966,3308
HOMOROD,1977,2880
HOMOROD,1992,2502
JIBERT,1930,4726
JIBERT,1956,4310
JIBERT,1966,3992
JIBERT,1977,3819
JIBERT,1992,2811
LISA,1930,2777
LISA,1956,2769
LISA,1966,2605
LISA,1977,2503
LISA,1992,1907
MAIERUS,1930,2135
MAIERUS,1956,2261
MAIERUS,1966,2538
MAIERUS,1977,2584
MAIERUS,1992,2271
MANDRA,1930,4545
MANDRA,1956,4909
MANDRA,1966,4509
MANDRA,1977,4446
MANDRA,1992,3307
MOIECIU,1930,4347
MOIECIU,1956,4987
MOIECIU,1966,5384
MOIECIU,1977,5763
MOIECIU,1992,5171
ORMENIS,1930,2558
ORMENIS,1956,2913
ORMENIS,1966,3053
ORMENIS,1977,3175
ORMENIS,1992,3032
PARAU,1930,4069
PARAU,1956,3789
PARAU,1966,3280
PARAU,1977,2902
PARAU,1992,2213
POIANA MARULUI,1930,4347
POIANA MARULUI,1956,4925
POIANA MARULUI,1966,5116
POIANA MARULUI,1977,5387
POIANA MARULUI,1992,5226
PREJMER,1930,5704
PREJMER,1956,7040
PREJMER,1966,7809
PREJMER,1977,9276
PREJMER,1992,8299
RACOS,1930,2887
RACOS,1956,3049
RACOS,1966,3254
RACOS,1977,3093
RACOS,1992,2996
RECEA,1930,5342
RECEA,1956,5093
RECEA,1966,4862
RECEA,1977,4664
RECEA,1992,3434
SERCAIA,1930,3921
SERCAIA,1956,3755
SERCAIA,1966,3756
SERCAIA,1977,3379
SERCAIA,1992,2730
SINCA,1930,4353
SINCA,1956,5116
SINCA,1966,4480
SINCA,1977,4390
SINCA,1992,3706
SANPETRU,1930,2602
SANPETRU,1956,2968
SANPETRU,1966,3761
SANPETRU,1977,5028
SANPETRU,1992,3309
SOARS,1930,5540
SOARS,1956,4918
SOARS,1966,4159
SOARS,1977,3144
SOARS,1992,1950
TARLUNGENI,1930,6089
TARLUNGENI,1956,6660
TARLUNGENI,1966,7206
TARLUNGENI,1977,7662
TARLUNGENI,1992,6913
TELIU,1930,3725
TELIU,1956,3300
TELIU,1966,3544
TELIU,1977,3740
TELIU,1992,3485
TICUSU,1930,2376
TICUSU,1956,2224
TICUSU,1966,2057
TICUSU,1977,1483
TICUSU,1992,
UCEA,1930,2800
UCEA,1956,3026
UCEA,1966,3061
UCEA,1977,3062
UCEA,1992,2222
UNGRA,1930,2533
UNGRA,1956,2569
UNGRA,1966,2401
UNGRA,1977,2297
UNGRA,1992,1987
VAMA BUZAULUI,1930,1954
VAMA BUZAULUI,1956,3082
VAMA BUZAULUI,1966,3079
VAMA BUZAULUI,1977,3254
VAMA BUZAULUI,1992,3258
VISTEA,1930,4988
VISTEA,1956,5078
VISTEA,1966,4816
VISTEA,1977,4695
VISTEA,1992,3792
VOILA,1930,5790
VOILA,1956,5907
VOILA,1966,5928
VOILA,1977,6168
VOILA,1992,4794
VULCAN,1930,4017
VULCAN,1956,5141
VULCAN,1966,5618
VULCAN,1977,6239
VULCAN,1992,5419
JUDETUL BRAILA,1930,237549
JUDETUL BRAILA,1956,297276
JUDETUL BRAILA,1966,339954
JUDETUL BRAILA,1977,377954
JUDETUL BRAILA,1992,392031
BRAILA,1930,89492
BRAILA,1956,102500
BRAILA,1966,138802
BRAILA,1977,195659
BRAILA,1992,234110
FAUREI,1930,
FAUREI,1956,2095
FAUREI,1966,3060
FAUREI,1977,3574
FAUREI,1992,4356
IANCA,1930,7269
IANCA,1956,9124
IANCA,1966,9891
IANCA,1977,11093
IANCA,1992,11736
INSURATEI,1930,5114
INSURATEI,1956,7831
INSURATEI,1966,7466
INSURATEI,1977,7869
INSURATEI,1992,7396
BARAGANUL,1930,3315
BARAGANUL,1956,4420
BARAGANUL,1966,4727
BARAGANUL,1977,4351
BARAGANUL,1992,3638
BERTESTII DE JOS,1930,3956
BERTESTII DE JOS,1956,5043
BERTESTII DE JOS,1966,4979
BERTESTII DE JOS,1977,3729
BERTESTII DE JOS,1992,3267
BORDEI VERDE,1930,4150
BORDEI VERDE,1956,4509
BORDEI VERDE,1966,4348
BORDEI VERDE,1977,3727
BORDEI VERDE,1992,3031
CHISCANI,1930,2943
CHISCANI,1956,3279
CHISCANI,1966,5749
CHISCANI,1977,5237
CHISCANI,1992,5425
CIOCILE,1930,3775
CIOCILE,1956,4768
CIOCILE,1966,4967
CIOCILE,1977,4443
CIOCILE,1992,3160
CIRESU,1930,4408
CIRESU,1956,5690
CIRESU,1966,5645
CIRESU,1977,4651
CIRESU,1992,3703
DUDESTI,1930,3623
DUDESTI,1956,5372
DUDESTI,1966,5529
DUDESTI,1977,4986
DUDESTI,1992,4001
FRECATEI,1930,
FRECATEI,1956,2186
FRECATEI,1966,2441
FRECATEI,1977,2048
FRECATEI,1992,1596
GALBENU,1930,3794
GALBENU,1956,4880
GALBENU,1966,4959
GALBENU,1977,4365
GALBENU,1992,3485
GEMENELE,1930,2175
GEMENELE,1956,2674
GEMENELE,1966,2741
GEMENELE,1977,2464
GEMENELE,1992,2104
GRADISTEA,1930,2955
GRADISTEA,1956,3952
GRADISTEA,1966,4083
GRADISTEA,1977,3493
GRADISTEA,1992,2711
GROPENI,1930,3682
GROPENI,1956,4824
GROPENI,1966,4788
GROPENI,1977,4712
GROPENI,1992,3808
JIRLAU,1930,2651
JIRLAU,1956,4078
JIRLAU,1966,4545
JIRLAU,1977,3918
JIRLAU,1992,3192
MARASU,1930,2524
MARASU,1956,4486
MARASU,1966,4601
MARASU,1977,3915
MARASU,1992,3475
MAXINENI,1930,4972
MAXINENI,1956,6043
MAXINENI,1966,6148
MAXINENI,1977,4768
MAXINENI,1992,3954
MIRCEA VODA,1930,2770
MIRCEA VODA,1956,4297
MIRCEA VODA,1966,4767
MIRCEA VODA,1977,4365
MIRCEA VODA,1992,3669
MOVILA MIRESII,1930,3698
MOVILA MIRESII,1956,4604
MOVILA MIRESII,1966,4993
MOVILA MIRESII,1977,4863
MOVILA MIRESII,1992,4394
RACOVITA,1930,2454
RACOVITA,1956,2943
RACOVITA,1966,2857
RACOVITA,1977,2090
RACOVITA,1992,1436
RIMNICELU,1930,2739
RIMNICELU,1956,3308
RIMNICELU,1966,3325
RIMNICELU,1977,2921
RIMNICELU,1992,2401
ROMANU,1930,2439
ROMANU,1956,3063
ROMANU,1966,2818
ROMANU,1977,2683
ROMANU,1992,2074
ROSIORI,1930,3770
ROSIORI,1956,4596
ROSIORI,1966,4437
ROSIORI,1977,3720
ROSIORI,1992,2904
SALCIA TUDOR,1930,3237
SALCIA TUDOR,1956,4690
SALCIA TUDOR,1966,5054
SALCIA TUDOR,1977,4061
SALCIA TUDOR,1992,3164
SCORTARU NOU,1930,3601
SCORTARU NOU,1956,3959
SCORTARU NOU,1966,3375
SCORTARU NOU,1977,2236
SCORTARU NOU,1992,1539
SILISTEA,1930,2496
SILISTEA,1956,3137
SILISTEA,1966,3146
SILISTEA,1977,2116
SILISTEA,1992,1848
STANCUTA,1930,3384
STANCUTA,1956,4975
STANCUTA,1966,4817
STANCUTA,1977,4548
STANCUTA,1992,3825
SURDILA-GAISEANCA,1930,2870
SURDILA-GAISEANCA,1956,3635
SURDILA-GAISEANCA,1966,3615
SURDILA-GAISEANCA,1977,3401
SURDILA-GAISEANCA,1992,2833
SURDILA-GRECI,1930,2122
SURDILA-GRECI,1956,2347
SURDILA-GRECI,1966,2805
SURDILA-GRECI,1977,2293
SURDILA-GRECI,1992,1740
SUTESTI,1930,4119
SUTESTI,1956,5561
SUTESTI,1966,5566
SUTESTI,1977,5333
SUTESTI,1992,4751
TICHILESTI,1930,2727
TICHILESTI,1956,3609
TICHILESTI,1966,4937
TICHILESTI,1977,4259
TICHILESTI,1992,4042
TRAIAN,1930,4235
TRAIAN,1956,6310
TRAIAN,1966,4722
TRAIAN,1977,4386
TRAIAN,1992,3889
TUDOR VLADIMIRESCU,1930,4776
TUDOR VLADIMIRESCU,1956,5651
TUDOR VLADIMIRESCU,1966,5412
TUDOR VLADIMIRESCU,1977,5918
TUDOR VLADIMIRESCU,1992,5167
TUFESTI,1930,5258
TUFESTI,1956,6678
TUFESTI,1966,6671
TUFESTI,1977,6771
TUFESTI,1992,6176
ULMU,1930,4810
ULMU,1956,6211
ULMU,1966,6470
ULMU,1977,5700
ULMU,1992,4668
UNIREA,1930,3618
UNIREA,1956,4002
UNIREA,1966,3930
UNIREA,1977,3271
UNIREA,1992,2514
VADENI,1930,2566
VADENI,1956,4868
VADENI,1966,5397
VADENI,1977,4649
VADENI,1992,4221
VICTORIA,1930,3952
VICTORIA,1956,4478
VICTORIA,1966,4717
VICTORIA,1977,4408
VICTORIA,1992,3904
VISANI,1930,2883
VISANI,1956,3931
VISANI,1966,3947
VISANI,1977,3432
VISANI,1992,2751
VIZIRU,1930,7250
VIZIRU,1956,7769
VIZIRU,1966,7773
VIZIRU,1977,7311
VIZIRU,1992,6444
ZAVOAIA,1930,4176
ZAVOAIA,1956,4900
ZAVOAIA,1966,4934
ZAVOAIA,1977,4217
ZAVOAIA,1992,3529
JUDETUL BUZAU,1930,377463
JUDETUL BUZAU,1956,465829
JUDETUL BUZAU,1966,480951
JUDETUL BUZAU,1977,508424
JUDETUL BUZAU,1992,516961
BUZAU,1930,38612
BUZAU,1956,51631
BUZAU,1966,61937
BUZAU,1977,97698
BUZAU,1992,148087
NEHOIU,1930,7766
NEHOIU,1956,9781
NEHOIU,1966,10656
NEHOIU,1977,10995
NEHOIU,1992,12664
POGOANELE,1930,7085
POGOANELE,1956,9364
POGOANELE,1966,9888
POGOANELE,1977,9102
POGOANELE,1992,7768
RAMNICU SARAT,1930,15533
RAMNICU SARAT,1956,19095
RAMNICU SARAT,1966,22336
RAMNICU SARAT,1977,28689
RAMNICU SARAT,1992,41405
AMARU,1930,3157
AMARU,1956,4563
AMARU,1966,4631
AMARU,1977,3773
AMARU,1992,2600
BALTA ALBA,1930,3969
BALTA ALBA,1956,5362
BALTA ALBA,1966,5184
BALTA ALBA,1977,4647
BALTA ALBA,1992,3237
BALACEANU,1930,2094
BALACEANU,1956,2493
BALACEANU,1966,2702
BALACEANU,1977,2359
BALACEANU,1992,1726
BECENI,1930,6025
BECENI,1956,6910
BECENI,1966,5849
BECENI,1977,5848
BECENI,1992,5280
BERCA,1930,6985
BERCA,1956,8576
BERCA,1966,8099
BERCA,1977,8948
BERCA,1992,9726
BISOCA,1930,2180
BISOCA,1956,3256
BISOCA,1966,3530
BISOCA,1977,3503
BISOCA,1992,3037
BLAJANI,1930,2382
BLAJANI,1956,2686
BLAJANI,1966,2340
BLAJANI,1977,1956
BLAJANI,1992,1489
BOLDU,1930,2893
BOLDU,1956,3626
BOLDU,1966,3929
BOLDU,1977,3342
BOLDU,1992,2442
BOZIORU,1930,2010
BOZIORU,1956,2013
BOZIORU,1966,1999
BOZIORU,1977,1821
BOZIORU,1992,1322
BRADEANU,1930,3867
BRADEANU,1956,4883
BRADEANU,1966,4734
BRADEANU,1977,4073
BRADEANU,1992,3012
BRAESTI,1930,2758
BRAESTI,1956,3171
BRAESTI,1966,3024
BRAESTI,1977,3028
BRAESTI,1992,2763
BREAZA,1930,5768
BREAZA,1956,6079
BREAZA,1966,5359
BREAZA,1977,4754
BREAZA,1992,3645
BUDA,1930,3415
BUDA,1956,4324
BUDA,1966,4194
BUDA,1977,4019
BUDA,1992,3453
CALVINI,1930,3004
CALVINI,1956,3633
CALVINI,1966,3905
CALVINI,1977,4184
CALVINI,1992,4295
C.A. ROSETTI,1930,5222
C.A. ROSETTI,1956,6737
C.A. ROSETTI,1966,6736
C.A. ROSETTI,1977,6181
C.A. ROSETTI,1992,4433
CANESTI,1930,2159
CANESTI,1956,2119
CANESTI,1966,1938
CANESTI,1977,1465
CANESTI,1992,1184
CATINA,1930,2904
CATINA,1956,3392
CATINA,1966,3355
CATINA,1977,3138
CATINA,1992,2940
CERNATESTI,1930,4366
CERNATESTI,1956,5092
CERNATESTI,1966,4701
CERNATESTI,1977,4990
CERNATESTI,1992,4197
CHILIILE,1930,1874
CHILIILE,1956,2067
CHILIILE,1966,1792
CHILIILE,1977,1330
CHILIILE,1992,
CHIOJDU,1930,4428
CHIOJDU,1956,5546
CHIOJDU,1966,5235
CHIOJDU,1977,4980
CHIOJDU,1992,4104
CILIBIA,1930,2063
CILIBIA,1956,2303
CILIBIA,1966,2489
CILIBIA,1977,2361
CILIBIA,1992,2011
CISLAU,1930,4396
CISLAU,1956,5150
CISLAU,1966,5233
CISLAU,1977,5227
CISLAU,1992,5104
COCHIRLEANCA,1930,3705
COCHIRLEANCA,1956,5482
COCHIRLEANCA,1966,6121
COCHIRLEANCA,1977,6406
COCHIRLEANCA,1992,5453
COLTI,1930,2010
COLTI,1956,2090
COLTI,1966,2140
COLTI,1977,1699
COLTI,1992,1469
COSTESTI,1930,3506
COSTESTI,1956,4873
COSTESTI,1966,5060
COSTESTI,1977,5321
COSTESTI,1992,4620
COZIENI,1930,5194
COZIENI,1956,5339
COZIENI,1966,4565
COZIENI,1977,3651
COZIENI,1992,2892
GALBINASI,1930,2788
GALBINASI,1956,3774
GALBINASI,1966,4120
GALBINASI,1977,4372
GALBINASI,1992,3848
GHERASENI,1930,3422
GHERASENI,1956,4303
GHERASENI,1966,4474
GHERASENI,1977,4613
GHERASENI,1992,3883
GHERGHEASA,1930,3246
GHERGHEASA,1956,4168
GHERGHEASA,1966,4390
GHERGHEASA,1977,3849
GHERGHEASA,1992,2670
GLODEANU SARAT,1930,4261
GLODEANU SARAT,1956,6281
GLODEANU SARAT,1966,6850
GLODEANU SARAT,1977,6171
GLODEANU SARAT,1992,4405
GLODEANU-SILISTEA,1930,7444
GLODEANU-SILISTEA,1956,8473
GLODEANU-SILISTEA,1966,8379
GLODEANU-SILISTEA,1977,6719
GLODEANU-SILISTEA,1992,4811
GREBANU,1930,5244
GREBANU,1956,5517
GREBANU,1966,5301
GREBANU,1977,5733
GREBANU,1992,5290
GURA TEGHII,1930,3034
GURA TEGHII,1956,4529
GURA TEGHII,1966,4992
GURA TEGHII,1977,4374
GURA TEGHII,1992,4438
LARGU,1930,1585
LARGU,1956,2397
LARGU,1966,2400
LARGU,1977,2296
LARGU,1992,1800
LOPATARI,1930,3742
LOPATARI,1956,4831
LOPATARI,1966,4772
LOPATARI,1977,5430
LOPATARI,1992,5120
LUCIU,1930,2417
LUCIU,1956,3421
LUCIU,1966,3594
LUCIU,1977,3487
LUCIU,1992,3057
MAGURA,1930,3455
MAGURA,1956,4743
MAGURA,1966,4533
MAGURA,1977,4765
MAGURA,1992,4517
MARACINENI,1930,2904
MARACINENI,1956,4212
MARACINENI,1966,5058
MARACINENI,1977,6167
MARACINENI,1992,6211
MARGARITESTI,1930,1342
MARGARITESTI,1956,1673
MARGARITESTI,1966,1616
MARGARITESTI,1977,1358
MARGARITESTI,1992,1003
MEREI,1930,10258
MEREI,1956,10054
MEREI,1966,9267
MEREI,1977,9029
MEREI,1992,7169
MIHAILESTI,1930,3942
MIHAILESTI,1956,5438
MIHAILESTI,1966,5810
MIHAILESTI,1977,4876
MIHAILESTI,1992,3920
MANZALESTI,1930,3280
MANZALESTI,1956,3953
MANZALESTI,1966,3546
MANZALESTI,1977,3267
MANZALESTI,1992,3093
MOVILA BANULUI,1930,2707
MOVILA BANULUI,1956,3756
MOVILA BANULUI,1966,3878
MOVILA BANULUI,1977,3457
MOVILA BANULUI,1992,2856
MURGESTI,1930,1763
MURGESTI,1956,2533
MURGESTI,1966,2456
MURGESTI,1977,1654
MURGESTI,1992,1155
NAENI,1930,3766
NAENI,1956,3875
NAENI,1966,3505
NAENI,1977,3015
NAENI,1992,2148
ODAILE,1930,2356
ODAILE,1956,2327
ODAILE,1966,2277
ODAILE,1977,1782
ODAILE,1992,1216
PADINA,1930,4761
PADINA,1956,6857
PADINA,1966,7455
PADINA,1977,6619
PADINA,1992,5055
PARDOSI,1930,1333
PARDOSI,1956,1834
PARDOSI,1966,1815
PARDOSI,1977,1377
PARDOSI,1992,
PANATAU,1930,4251
PANATAU,1956,4490
PANATAU,1966,4491
PANATAU,1977,3985
PANATAU,1992,3100
PATARLAGELE,1930,6878
PATARLAGELE,1956,7860
PATARLAGELE,1966,8420
PATARLAGELE,1977,8395
PATARLAGELE,1992,8678
PIETROASELE,1930,5711
PIETROASELE,1956,5641
PIETROASELE,1966,5145
PIETROASELE,1977,5054
PIETROASELE,1992,3996
PARSCOV,1930,6123
PARSCOV,1956,6654
PARSCOV,1966,6655
PARSCOV,1977,6771
PARSCOV,1992,6098
PODGORIA,1930,4136
PODGORIA,1956,4541
PODGORIA,1966,4217
PODGORIA,1977,3983
PODGORIA,1992,3424
POSTA CALNAU,1930,4780
POSTA CALNAU,1956,6212
POSTA CALNAU,1966,6302
POSTA CALNAU,1977,6835
POSTA CALNAU,1992,5965
PUIESTI,1930,5837
PUIESTI,1956,6766
PUIESTI,1966,6977
PUIESTI,1977,6527
PUIESTI,1992,4864
RACOVITENI,1930,2529
RACOVITENI,1956,2856
RACOVITENI,1966,2614
RACOVITENI,1977,2084
RACOVITENI,1992,1514
RAMNICELU,1930,2672
RAMNICELU,1956,3680
RAMNICELU,1966,3905
RAMNICELU,1977,4134
RAMNICELU,1992,4102
ROBEASCA,1930,1606
ROBEASCA,1956,2079
ROBEASCA,1966,2122
ROBEASCA,1977,1802
ROBEASCA,1992,1306
RUSETU,1930,3805
RUSETU,1956,5385
RUSETU,1966,5801
RUSETU,1977,5412
RUSETU,1992,4382
SAGEATA,1930,6413
SAGEATA,1956,7645
SAGEATA,1966,7891
SAGEATA,1977,7082
SAGEATA,1992,5515
SAHATENI,1930,2594
SAHATENI,1956,3727
SAHATENI,1966,3918
SAHATENI,1977,3889
SAHATENI,1992,3349
SAPOCA,1930,2375
SAPOCA,1956,3023
SAPOCA,1966,3055
SAPOCA,1977,3535
SAPOCA,1992,3137
SARULESTI,1930,1919
SARULESTI,1956,2598
SARULESTI,1966,2348
SARULESTI,1977,2022
SARULESTI,1992,1701
SCORTOASA,1930,5543
SCORTOASA,1956,6132
SCORTOASA,1966,5560
SCORTOASA,1977,4826
SCORTOASA,1992,3598
SCUTELNICI,1930,2828
SCUTELNICI,1956,3803
SCUTELNICI,1966,4161
SCUTELNICI,1977,3514
SCUTELNICI,1992,2618
SIRIU,1930,1656
SIRIU,1956,2712
SIRIU,1966,2990
SIRIU,1977,3746
SIRIU,1992,3639
SMEENI,1930,5903
SMEENI,1956,7564
SMEENI,1966,8503
SMEENI,1977,7961
SMEENI,1992,6713
STALPU,1930,2355
STALPU,1956,3126
STALPU,1966,3208
STALPU,1977,3742
STALPU,1992,3225
TISAU,1930,5448
TISAU,1956,5902
TISAU,1966,5637
TISAU,1977,5711
TISAU,1992,5452
TOPLICENI,1930,4268
TOPLICENI,1956,5217
TOPLICENI,1966,5036
TOPLICENI,1977,5009
TOPLICENI,1992,4443
TINTESTI,1930,3618
TINTESTI,1956,4602
TINTESTI,1966,4926
TINTESTI,1977,4907
TINTESTI,1992,4353
ULMENI,1930,4165
ULMENI,1956,4562
ULMENI,1966,4298
ULMENI,1977,4314
ULMENI,1992,3300
VADU PASII,1930,5160
VADU PASII,1956,7294
VADU PASII,1966,7736
VADU PASII,1977,8832
VADU PASII,1992,8431
VALEA RAMNICULUI,1930,3296
VALEA RAMNICULUI,1956,4552
VALEA RAMNICULUI,1966,4971
VALEA RAMNICULUI,1977,5853
VALEA RAMNICULUI,1992,5528
VALEA SALCIEI,1930,1057
VALEA SALCIEI,1956,1493
VALEA SALCIEI,1966,1485
VALEA SALCIEI,1977,1151
VALEA SALCIEI,1992,1010
VERNESTI,1930,7285
VERNESTI,1956,8010
VERNESTI,1966,8359
VERNESTI,1977,8946
VERNESTI,1992,8152
VINTILA VODA,1930,4417
VINTILA VODA,1956,4927
VINTILA VODA,1966,4357
VINTILA VODA,1977,4226
VINTILA VODA,1992,3667
VIPERESTI,1930,4697
VIPERESTI,1956,4864
VIPERESTI,1966,4519
VIPERESTI,1977,4236
VIPERESTI,1992,3571
VALCELELE,1930,2284
VALCELELE,1956,3099
VALCELELE,1966,3285
VALCELELE,1977,2712
VALCELELE,1992,1887
ZARNESTI,1930,6323
ZARNESTI,1956,7594
ZARNESTI,1966,7146
ZARNESTI,1977,7045
ZARNESTI,1992,5836
ZIDURI,1930,5151
ZIDURI,1956,6634
ZIDURI,1966,6764
ZIDURI,1977,6285
ZIDURI,1992,4837
JUDETUL CARAS-SEVERIN,1930,319286
JUDETUL CARAS-SEVERIN,1956,327787
JUDETUL CARAS-SEVERIN,1966,358726
